Periodo,TRM,Tasa,Flujos_Financieros,TRM_Var,Tasa_Var,Volatilidad_TRM,Volatilidad_Tasa,Score_Riesgo,Riesgo_Label
2019-09,3399.4570000000003,4.25,-5.17,-0.33048747500770137,0.0,4.299318039734445,0.0,1.719727732893778,2
2019-10,3433.311612903226,4.25,,0.9958829572848105,0.0,3.5458367820312438,0.0,1.4183347128124977,2
2019-11,3401.473,4.25,,-0.9273441065928534,0.0,0.9844032626891746,0.0,0.39376130507566987,0
2019-12,3378.0506451612905,4.25,-0.5,-0.6885944659478227,0.0,1.0482738127925784,0.0,0.4193095751170313,0
2020-01,3311.1893548387097,4.25,,-1.9792862021874247,0.0,0.6867154579820901,0.0,0.27468618319283605,0
2020-02,3411.0527586206895,4.25,,3.015937570469873,0.0,2.5929938714981855,0.0,1.0371975485992742,2
2020-03,3877.048387096774,4.217741935483871,5.81,13.66134332863609,-0.032258064516129004,7.988598296065332,0.01862420223183212,3.2010271600956828,2
2020-04,3977.3933333333334,3.75,,2.5881788468391953,-0.467741935483871,6.273258230013181,0.2612372174893779,2.587674457252086,2
2020-05,3858.191612903226,3.2983870967741935,,-2.9969809480775655,-0.4516129032258065,8.478489933195949,0.2469024194237587,3.4654666991055074,2
2020-06,3701.6043333333337,2.75,0.45,-4.058566688243436,-0.5483870967741935,3.57071889182508,0.05184758473649865,1.4438418771509816,2
2020-07,3657.8667741935483,2.5,,-1.181583853950141,-0.25,1.4548574455886414,0.15223220575018281,0.6276126399605114,1
2020-08,3783.025806451613,2.2661290322580645,,3.4216399881228154,-0.2338709677419355,3.7731549992502185,0.17711361731213365,1.5623960848937277,2
2020-09,3750.2153333333335,1.975,2.46,-0.8673076737230834,-0.2911290322580644,2.5717539833007756,0.02952464769245802,1.0375592336280477,2
2020-10,3833.7883870967744,1.75,,2.2284868023606963,-0.2250000000000001,2.2136933696463963,0.0358938920713596,0.8962455154799664,1
2020-11,3685.6266666666666,1.75,,-3.864629590114299,0.0,3.046690813567991,0.15261834879358757,1.2644618300652728,2
2020-12,3466.1270967741934,1.75,-4.15,-5.955556266120454,0.0,4.25199174276864,0.12990381056765324,1.7397682552777518,2
2021-01,3491.3216129032257,1.75,,0.7268780233846694,0.0,3.4183047592534117,0.0,1.3673219037013649,2
2021-02,3554.5042857142857,1.75,,1.8097064612308866,0.0,4.205685649295772,0.0,1.6822742597183087,2
2021-03,3612.7683870967744,1.75,-0.23,1.6391625019740452,0.0,0.5822178340510387,0.0,0.23288715662041545,0
2021-04,3650.776,1.75,,1.0520356920463492,0.0,0.3974644905421288,0.0,0.15898579621685152,0
2021-05,3735.6661290322577,1.75,,2.3252626025879852,0.0,0.6372542669826601,0.0,0.25490170679306406,0
2021-06,3685.0426666666667,1.75,-3.84,-1.355138832460523,0.0,1.8690884890889718,0.0,0.7476357796355888,1
2021-07,3829.418064516129,1.75,,3.9178758812054237,0.0,2.7045164678389733,0.0,1.0818065871355893,2
2021-08,3881.183548387097,1.75,,1.351784605359052,0.0,2.6368207847307743,0.0,1.0547283138923098,2
2021-09,3821.5376666666666,1.75,-1.01,-1.5367962111768052,0.0,2.7289244280805116,0.0,1.0915698722322047,2
2021-10,3773.3841935483874,2.0,,-1.2600549129293537,0.25,1.5938522803315072,0.1443375672973938,0.680842182321821,1
2021-11,3902.901,2.4833333333333334,,3.432377934721198,0.4833333333333334,2.7924960002396504,0.24171455464229274,1.1895127664885479,2
2021-12,3963.1335483870967,2.693548387096774,0.47,1.543276357435075,0.21021505376344063,2.3610130950652573,0.14754710040451682,0.988669415147458,1
2022-01,3999.6161290322584,3.032258064516129,,0.9205488586174315,0.338709677419355,1.3080379463563476,0.13663849188862834,0.5642067261091276,1
2022-02,3935.835714285714,4.0,,-1.5946634049097241,0.967741935483871,1.6613623034769585,0.4053885844724109,0.7861614967325068,1
2022-03,3807.170967741936,4.0,-4.1,-3.269057854136792,0.0,2.1088185440255063,0.49107539831090935,0.9908504471034754,1
2022-04,3792.9820000000004,5.0,,-0.3726905847454165,1.0,1.4540608483384543,0.5682671080311273,0.75210447174472,1
