fecha,macrosector_id,macrosector,ise_var_anual,ipc_var_anual,tpm,var_empleo_anual,ipp_var_anual,costo_var,ise_es_real,ise_norm,emp_norm,costo_norm,tpm_norm,icds,estado,estado_nombre,vulnerabilidad
2017-10,M02,Minería y energía,-5.7174,4.05,6.871,-17.9536,4.5931,4.5931,True,0.1712,0.0202,0.3964,0.6725,0.2537,S4,Decrecimiento,Media
2017-11,M02,Minería y energía,-5.7144,4.12,5.0,5.2951,5.3366,5.3366,True,0.1802,0.5657,0.3604,0.9727,0.4315,S3,Estabilidad,Moderada
2017-12,M02,Minería y energía,-5.7531,4.09,5.0,8.7055,13.8419,13.8419,True,0.1622,0.6869,0.2162,0.9727,0.4258,S3,Estabilidad,Moderada
2018-01,M02,Minería y energía,-5.0142,3.68,5.0,5.7847,16.1152,16.1152,True,0.2162,0.5859,0.1982,0.9727,0.4185,S3,Estabilidad,Moderada
2018-02,M02,Minería y energía,-5.6796,3.37,5.0,7.6513,16.0522,16.0522,True,0.1892,0.6566,0.2072,0.9727,0.4272,S3,Estabilidad,Moderada
2018-03,M02,Minería y energía,-4.6015,3.14,5.0,15.1806,17.3346,17.3346,True,0.2252,0.8283,0.1892,0.9727,0.4809,S3,Estabilidad,Moderada
2018-04,M02,Minería y energía,-4.2234,3.13,5.0,2.2106,20.9828,20.9828,True,0.2523,0.4545,0.1712,0.9727,0.3947,S4,Decrecimiento,Media
2018-05,M02,Minería y energía,-4.3137,3.16,5.0,17.8005,36.3876,36.3876,True,0.2432,0.8586,0.1171,0.9727,0.4813,S3,Estabilidad,Moderada
2018-06,M02,Minería y energía,-3.7601,3.2,5.0,-6.1709,38.4919,38.4919,True,0.2703,0.2222,0.0901,0.9727,0.3276,S4,Decrecimiento,Media
2018-07,M02,Minería y energía,-3.485,3.12,5.0,0.4493,30.0093,30.0093,True,0.2883,0.3939,0.1441,0.9727,0.3885,S4,Decrecimiento,Media
2018-08,M02,Minería y energía,-2.96,3.1,5.0,2.4941,23.8385,23.8385,True,0.3333,0.4646,0.1622,0.9727,0.4278,S3,Estabilidad,Moderada
2018-09,M02,Minería y energía,-2.4961,3.23,5.0,12.6467,31.1871,31.1871,True,0.4324,0.7576,0.1351,0.9727,0.5353,S3,Estabilidad,Moderada
2018-10,M02,Minería y energía,-2.9417,3.33,5.0,19.0137,31.8695,31.8695,True,0.3423,0.8687,0.1261,0.9727,0.5252,S3,Estabilidad,Moderada
2018-11,M02,Minería y energía,-2.2723,3.27,5.0,14.5178,9.8282,9.8282,True,0.4865,0.798,0.2613,0.9727,0.5923,S3,Estabilidad,Moderada
2018-12,M02,Minería y energía,-1.6609,3.18,5.0,-4.4819,-1.5042,-1.5042,True,0.5225,0.2828,0.5586,0.9727,0.5373,S3,Estabilidad,Moderada
2019-01,M02,Minería y energía,6.8451,3.15,5.0,-7.5692,-1.5959,-1.5959,True,0.991,0.1919,0.5676,0.9727,0.7038,S2,Crecimiento,Moderada
2019-02,M02,Minería y energía,5.0622,3.01,5.0,-9.0828,6.608,6.608,True,0.982,0.1616,0.3153,0.9727,0.6422,S2,Crecimiento,Moderada
2019-03,M02,Minería y energía,4.5583,3.21,5.0,-2.235,10.5044,10.5044,True,0.964,0.3232,0.2432,0.9727,0.6609,S2,Crecimiento,Moderada
2019-04,M02,Minería y energía,4.3028,3.25,5.0,0.4456,12.1559,12.1559,True,0.9459,0.3838,0.2252,0.9727,0.6653,S2,Crecimiento,Moderada
2019-05,M02,Minería y energía,3.3137,3.31,5.0,4.7743,6.5688,6.5688,True,0.9009,0.5455,0.3243,0.9727,0.7075,S2,Crecimiento,Moderada
2019-06,M02,Minería y energía,2.585,3.43,5.0,9.4626,-0.7842,-0.7842,True,0.8288,0.7071,0.5495,0.9727,0.7641,S2,Crecimiento,Moderada
2019-07,M02,Minería y energía,2.2537,3.79,5.0,-7.9727,-2.2618,-2.2618,True,0.7748,0.1818,0.5856,0.9727,0.6184,S2,Crecimiento,Moderada
2019-08,M02,Minería y energía,1.9093,3.75,5.0,-8.0368,-4.1969,-4.1969,True,0.7207,0.1717,0.6486,0.9727,0.6068,S2,Crecimiento,Moderada
2019-09,M02,Minería y energía,1.7163,3.82,5.0,-1.8019,-8.8576,-8.8576,True,0.7117,0.3333,0.7387,0.9727,0.6616,S2,Crecimiento,Moderada
2019-10,M02,Minería y energía,2.1716,3.86,5.0,-7.0422,-14.6574,-14.6574,True,0.7658,0.2121,0.8559,0.9727,0.6764,S2,Crecimiento,Moderada
2019-11,M02,Minería y energía,2.144,3.84,5.0,24.5262,-2.7534,-2.7534,True,0.7477,0.9192,0.6036,0.9727,0.7955,S2,Crecimiento,Moderada
2019-12,M02,Minería y energía,1.9245,3.8,5.0,6.3906,9.7112,9.7112,True,0.7297,0.6061,0.2703,0.9727,0.6434,S2,Crecimiento,Moderada
2020-01,M02,Minería y energía,-5.2618,3.62,5.0,16.1971,2.5292,2.5292,True,0.1982,0.8384,0.4865,0.9727,0.5321,S3,Estabilidad,Moderada
2020-02,M02,Minería y energía,-2.037,3.72,5.0,43.96372280835907,-11.2415,-11.2415,True,0.5045,0.9899,0.7748,0.9727,0.7501,S2,Crecimiento,Moderada
2020-03,M02,Minería y energía,-4.1249,3.86,5.0,4.5945,-33.6208,-33.6208,True,0.2613,0.5354,0.982,0.9727,0.5807,S3,Estabilidad,Moderada
2020-04,M02,Minería y energía,-9.9149,3.51,5.0,8.0645,-51.9265,-51.9265,True,0.0,0.6768,1.0,0.9727,0.5151,S3,Estabilidad,Moderada
2020-05,M02,Minería y energía,-11.3985,2.85,5.0,-9.0189,-46.4807,-46.4807,True,0.0,0.1717,1.0,0.9727,0.3888,S4,Decrecimiento,Media
2020-06,M02,Minería y energía,-11.9007,2.19,5.0,23.7827,-29.0462,-29.0462,True,0.0,0.9192,0.9459,0.9727,0.5649,S3,Estabilidad,Moderada
2020-07,M02,Minería y energía,-12.4609,1.97,5.0,8.3064,-20.2049,-20.2049,True,0.0,0.6869,0.8829,0.9727,0.4942,S3,Estabilidad,Moderada
2020-08,M02,Minería y energía,-12.955,1.88,5.0,4.3522,-13.5691,-13.5691,True,0.0,0.5354,0.8108,0.9727,0.4419,S3,Estabilidad,Moderada
2020-09,M02,Minería y energía,-13.9584,1.97,2.0,-0.0567,-20.6436,-20.6436,True,0.0,0.3636,0.9009,1.0,0.4211,S3,Estabilidad,Moderada
2020-10,M02,Minería y energía,-14.148,1.75,2.0,24.0019,-17.3154,-17.3154,True,0.0,0.9192,0.8649,1.0,0.5528,S3,Estabilidad,Moderada
2020-11,M02,Minería y energía,-14.8107,1.49,2.0,-18.0318,-17.5308,-17.5308,True,0.0,0.0202,0.8649,1.0,0.328,S4,Decrecimiento,Media
2020-12,M02,Minería y energía,-15.1901,1.61,2.0,22.4193,-17.7746,-17.7746,True,0.0,0.9192,0.8649,1.0,0.5528,S3,Estabilidad,Moderada
2021-01,M02,Minería y energía,-16.5904,1.6,2.0,-4.5885,-5.9976,-5.9976,True,0.0,0.2828,0.6577,1.0,0.3522,S4,Decrecimiento,Media
2021-02,M02,Minería y energía,-15.7701,1.56,2.0,-6.9263,15.0826,15.0826,True,0.0,0.2222,0.2072,1.0,0.247,S4,Decrecimiento,Media
2021-03,M02,Minería y energía,-12.9539,1.51,2.0,13.6206,58.8657,58.8657,True,0.0,0.7778,0.0721,1.0,0.3589,S4,Decrecimiento,Media
2021-04,M02,Minería y energía,-7.0685,1.95,2.0,37.969,107.533,107.533,True,0.0541,0.9899,0.0,1.0,0.4191,S3,Estabilidad,Moderada
2021-05,M02,Minería y energía,-5.7283,3.3,2.0,-26.1595,91.5973,91.5973,True,0.1712,0.0,0.009,1.0,0.2203,S4,Decrecimiento,Media
2021-06,M02,Minería y energía,-4.8999,3.63,2.0,43.96372280835907,64.4177,64.4177,True,0.2252,0.9899,0.0631,1.0,0.5002,S3,Estabilidad,Moderada
2021-07,M02,Minería y energía,-4.6439,3.97,2.0,-14.71,55.3645,55.3645,True,0.2252,0.0606,0.0721,1.0,0.2697,S4,Decrecimiento,Media
2021-08,M02,Minería y energía,-4.4961,4.44,2.0,43.96372280835907,49.8848,49.8848,True,0.2342,0.9899,0.0811,1.0,0.5074,S3,Estabilidad,Moderada
2021-09,M02,Minería y energía,-2.9546,4.51,2.0,39.3129,63.4793,63.4793,True,0.3423,0.9899,0.0631,1.0,0.547,S3,Estabilidad,Moderada
2021-10,M02,Minería y energía,-2.6329,4.58,2.0,43.96372280835907,74.5661,74.5661,True,0.4054,0.9899,0.045,1.0,0.5686,S3,Estabilidad,Moderada
2021-11,M02,Minería y energía,-1.1635,5.26,2.0,22.3874,80.7602,80.7602,True,0.5405,0.9192,0.018,1.0,0.5996,S3,Estabilidad,Moderada
2021-12,M02,Minería y energía,-0.2051,5.62,2.3871,32.7841,70.3527,70.3527,True,0.6396,0.9798,0.045,1.0,0.6598,S2,Crecimiento,Moderada
2022-01,M02,Minería y energía,5.0144,6.94,3.0323,43.96372280835907,66.5465,66.5465,True,0.973,0.9899,0.0541,1.0,0.7975,S2,Crecimiento,Moderada
2022-02,M02,Minería y energía,3.1557,8.01,4.0,7.453,62.5853,62.5853,True,0.8829,0.6465,0.0721,0.9909,0.6778,S2,Crecimiento,Moderada
2022-03,M02,Minería y energía,1.7096,8.53,4.0,27.1509,79.3729,79.3729,True,0.7027,0.9495,0.036,0.9909,0.6743,S2,Crecimiento,Moderada
2022-04,M02,Minería y energía,1.484,9.23,5.0,6.0376,94.2543,94.2543,True,0.6847,0.596,0.009,0.9727,0.5706,S3,Estabilidad,Moderada
2022-05,M02,Minería y energía,2.5046,9.07,5.9677,14.1228,90.4965,90.4965,True,0.7928,0.7879,0.018,0.7271,0.6268,S2,Crecimiento,Moderada
2022-06,M02,Minería y energía,2.5663,9.67,6.0,12.2719,79.7752,79.7752,True,0.8108,0.7475,0.027,0.718,0.6243,S2,Crecimiento,Moderada
2022-07,M02,Minería y energía,3.6903,10.21,6.0,16.8245,75.9185,75.9185,True,0.9279,0.8384,0.045,0.718,0.6975,S2,Crecimiento,Moderada
2022-08,M02,Minería y energía,4.5104,10.84,9.0,7.256,66.3812,66.3812,True,0.955,0.6364,0.0631,0.5087,0.63,S2,Crecimiento,Moderada
2022-09,M02,Minería y energía,3.9198,11.44,9.0333,-4.7698,54.3622,54.3622,True,0.9369,0.2727,0.0811,0.4996,0.5341,S3,Estabilidad,Moderada
2022-10,M02,Minería y energía,3.4599,12.22,10.0323,4.028,38.413,38.413,True,0.9099,0.5253,0.0991,0.4905,0.5887,S3,Estabilidad,Moderada
2022-11,M02,Minería y energía,2.1653,12.53,11.0,19.2439,38.2277,38.2277,True,0.7568,0.8889,0.1081,0.4814,0.6188,S2,Crecimiento,Moderada
2022-12,M02,Minería y energía,1.4548,13.12,11.4194,26.0929,29.2012,29.2012,True,0.6757,0.9394,0.1532,0.4723,0.6066,S2,Crecimiento,Moderada
2023-01,M02,Minería y energía,2.0507,13.25,12.0,-1.7583,17.5728,17.5728,True,0.7387,0.3434,0.1802,0.4632,0.4869,S3,Estabilidad,Moderada
2023-02,M02,Minería y energía,1.6857,13.28,12.0,6.9395,4.5992,4.5992,True,0.6937,0.6162,0.3874,0.4632,0.5785,S3,Estabilidad,Moderada
2023-03,M02,Minería y energía,3.0955,13.34,12.0323,-21.2521,-14.245,-14.245,True,0.8739,0.0101,0.8378,0.445,0.5864,S3,Estabilidad,Moderada
2023-04,M02,Minería y energía,3.0838,12.82,13.0,0.6277,-21.8518,-21.8518,True,0.8649,0.404,0.9099,0.4359,0.6943,S2,Crecimiento,Moderada
2023-05,M02,Minería y energía,3.4911,12.36,13.0,-5.644,-30.9213,-30.9213,True,0.9189,0.2424,0.964,0.4359,0.6863,S2,Crecimiento,Moderada
2023-06,M02,Minería y energía,3.1884,12.13,13.0,2.6844,-36.7779,-36.7779,True,0.8919,0.4949,0.991,0.4359,0.7441,S2,Crecimiento,Moderada
2023-07,M02,Minería y energía,2.8466,11.78,13.0,7.7523,-37.1624,-37.1624,True,0.8559,0.6667,1.0,0.4359,0.7744,S2,Crecimiento,Moderada
2023-08,M02,Minería y energía,2.4278,11.43,13.0,-12.8442,-31.4416,-31.4416,True,0.7838,0.0909,0.982,0.4359,0.598,S3,Estabilidad,Moderada
2023-09,M02,Minería y energía,2.6763,10.99,13.0,4.6881,-25.2648,-25.2648,True,0.8378,0.5354,0.9369,0.4359,0.7217,S2,Crecimiento,Moderada
2023-10,M02,Minería y energía,2.5644,10.48,13.0,10.2507,-19.7662,-19.7662,True,0.8018,0.7273,0.8829,0.4359,0.7445,S2,Crecimiento,Moderada
2023-11,M02,Minería y energía,2.7889,10.15,13.0,1.1603,-31.3986,-31.3986,True,0.8468,0.4242,0.973,0.4359,0.7048,S2,Crecimiento,Moderada
2023-12,M02,Minería y energía,2.5668,9.28,13.0,8.1839,-29.8541,-29.8541,True,0.8198,0.6768,0.955,0.4359,0.7535,S2,Crecimiento,Moderada
2024-01,M02,Minería y energía,1.4216,8.35,13.0,-9.1052,-28.2199,-28.2199,True,0.6667,0.1515,0.9459,0.4359,0.5591,S3,Estabilidad,Moderada
2024-02,M02,Minería y energía,-0.5006,7.74,13.0,1.3899,-23.7952,-23.7952,True,0.6126,0.4444,0.9279,0.4359,0.6071,S2,Crecimiento,Moderada
2024-03,M02,Minería y energía,-1.7822,7.36,13.0,29.3917,-20.4885,-20.4885,True,0.5135,0.9697,0.9009,0.4359,0.6934,S2,Crecimiento,Moderada
2024-04,M02,Minería y energía,-0.3344,7.16,13.0,3.1,-12.9639,-12.9639,True,0.6306,0.5051,0.8018,0.4359,0.6043,S2,Crecimiento,Moderada
2024-05,M02,Minería y energía,-1.0816,7.16,13.0,2.5892,-14.3643,-14.3643,True,0.5405,0.4848,0.8468,0.4359,0.5721,S3,Estabilidad,Moderada
2024-06,M02,Minería y energía,-1.5546,7.18,13.0,-4.4167,0.6096,0.6096,True,0.5315,0.2929,0.5045,0.4359,0.4521,S3,Estabilidad,Moderada
2024-07,M02,Minería y energía,-2.042,6.86,13.0,-10.2286,-0.594,-0.594,True,0.4955,0.1313,0.5405,0.4359,0.4045,S3,Estabilidad,Moderada
2024-08,M02,Minería y energía,-2.4225,6.12,13.0,8.9688,-7.5141,-7.5141,True,0.4505,0.697,0.6937,0.4359,0.5586,S3,Estabilidad,Moderada
2024-09,M02,Minería y energía,-2.872,5.81,13.0,13.9339,-12.8711,-12.8711,True,0.3604,0.7778,0.7928,0.4359,0.5626,S3,Estabilidad,Moderada
2024-10,M02,Minería y energía,-2.6619,5.41,13.0,3.4463,-13.5701,-13.5701,True,0.3964,0.5152,0.8198,0.4359,0.5167,S3,Estabilidad,Moderada
2024-11,M02,Minería y energía,-3.0418,5.2,13.0,7.1001,-3.9214,-3.9214,True,0.3243,0.6263,0.6216,0.4359,0.476,S3,Estabilidad,Moderada
2024-12,M02,Minería y energía,-3.4121,5.2,13.0,-9.7254,3.5426,3.5426,True,0.2973,0.1414,0.4685,0.4359,0.3134,S4,Decrecimiento,Media
2025-01,M02,Minería y energía,-6.8731,5.22,13.0,14.7658,8.0596,8.0596,True,0.0811,0.8081,0.2883,0.4359,0.3575,S4,Decrecimiento,Media
2025-02,M02,Minería y energía,-3.7823,5.28,13.0,5.168,-2.5282,-2.5282,True,0.2613,0.5556,0.5946,0.4359,0.4277,S3,Estabilidad,Moderada
2025-03,M02,Minería y energía,-4.4663,5.09,13.0,0.4067,-5.4615,-5.4615,True,0.2342,0.3636,0.6577,0.4359,0.3815,S4,Decrecimiento,Media
2025-04,M02,Minería y energía,-7.0585,5.16,13.0,-3.808,-13.5082,-13.5082,True,0.0541,0.3131,0.8108,0.4359,0.3275,S4,Decrecimiento,Media
2025-05,M02,Minería y energía,-8.0993,5.05,13.0,0.6524,-8.0263,-8.0263,True,0.0,0.4141,0.7117,0.4359,0.3113,S4,Decrecimiento,Media
2025-06,M02,Minería y energía,-7.3998,4.82,13.0,21.2749,-9.3718,-9.3718,True,0.027,0.899,0.7568,0.4359,0.4523,S3,Estabilidad,Moderada
2025-07,M02,Minería y energía,-7.6281,4.9,13.0,10.6699,-10.0242,-10.0242,True,0.009,0.7374,0.7748,0.4359,0.4083,S3,Estabilidad,Moderada
2025-08,M02,Minería y energía,-7.4307,5.1,13.0,2.5638,-6.8688,-6.8688,True,0.018,0.4747,0.6757,0.4359,0.3264,S4,Decrecimiento,Media
2025-09,M02,Minería y energía,-7.101,5.18,13.0,-10.9107,-8.5326,-8.5326,True,0.045,0.101,0.7207,0.4359,0.2528,S4,Decrecimiento,Media
2025-10,M02,Minería y energía,-7.2076,5.51,13.0,-5.3893,-16.2085,-16.2085,True,0.036,0.2626,0.8649,0.4359,0.3184,S4,Decrecimiento,Media
2025-11,M02,Minería y energía,-6.9417,5.3,13.0,5.5118,-19.6765,-19.6765,True,0.0721,0.5758,0.8739,0.4359,0.413,S3,Estabilidad,Moderada
2025-12,M02,Minería y energía,-6.1874,5.1,13.0,-5.5899,-20.4331,-20.4331,True,0.1171,0.2525,0.8919,0.4359,0.3537,S4,Decrecimiento,Media
2026-01,M02,Minería y energía,-2.6939,5.35,13.0,-10.5937,-22.4215,-22.4215,True,0.3874,0.1111,0.9189,0.4359,0.4319,S3,Estabilidad,Moderada
2026-02,M02,Minería y energía,-2.4069,5.29,13.0,27.6005,-14.0208,-14.0208,True,0.4595,0.9596,0.8288,0.4359,0.6548,S2,Crecimiento,Moderada
2026-03,M02,Minería y energía,-2.4069,5.56,13.0,21.5273,11.0898,11.0898,False,0.4595,0.9091,0.2342,0.4359,0.5233,S3,Estabilidad,Moderada
2015-01,M03,Manufactura,-0.0022,3.82,13.0,,,3.82,True,0.2973,,0.5315,0.4359,0.3875,S4,Decrecimiento,Media
2015-02,M03,Manufactura,0.5815,4.36,13.0,,,4.36,True,0.3604,,0.4595,0.4359,0.4019,S3,Estabilidad,Moderada
2015-03,M03,Manufactura,0.6991,4.56,13.0,,,4.56,True,0.3874,,0.4144,0.4359,0.4043,S3,Estabilidad,Moderada
2015-04,M03,Manufactura,0.5571,4.64,13.0,,,4.64,True,0.3514,,0.3874,0.4359,0.3779,S4,Decrecimiento,Media
2015-05,M03,Manufactura,0.1141,4.41,13.0,,,4.41,True,0.3243,,0.4505,0.4359,0.3803,S4,Decrecimiento,Media
2015-06,M03,Manufactura,0.8679,4.42,13.0,,,4.42,True,0.4414,,0.4414,0.4359,0.4403,S3,Estabilidad,Moderada
2015-07,M03,Manufactura,0.867,4.46,13.0,,,4.46,True,0.4324,,0.4234,0.4359,0.4307,S3,Estabilidad,Moderada
2015-08,M03,Manufactura,1.202,4.74,13.0,,,4.74,True,0.5676,,0.3694,0.4359,0.4884,S3,Estabilidad,Moderada
2015-09,M03,Manufactura,1.3698,5.35,13.0,,,5.35,True,0.6216,,0.3153,0.4359,0.5028,S3,Estabilidad,Moderada
2015-10,M03,Manufactura,1.4745,5.89,13.0,,,5.89,True,0.6306,,0.2523,0.4359,0.4908,S3,Estabilidad,Moderada
2015-11,M03,Manufactura,1.8588,6.39,13.0,,,6.39,True,0.6847,,0.2342,0.4359,0.5148,S3,Estabilidad,Moderada
2015-12,M03,Manufactura,2.0035,6.77,13.0,,,6.77,True,0.7027,,0.2162,0.4359,0.5196,S3,Estabilidad,Moderada
2016-01,M03,Manufactura,5.3796,7.45,13.0,-6.4703,7.8981,7.8981,True,0.8829,0.0404,0.1712,0.4359,0.4629,S3,Estabilidad,Moderada
2016-02,M03,Manufactura,5.2679,7.59,6.0,-5.7243,8.7077,8.7077,True,0.8739,0.0707,0.1532,0.718,0.5056,S3,Estabilidad,Moderada
2016-03,M03,Manufactura,4.9422,7.98,6.0,-9.0812,6.8783,6.8783,True,0.8649,0.0101,0.2072,0.718,0.4976,S3,Estabilidad,Moderada
2016-04,M03,Manufactura,4.6997,7.93,6.0,-7.6748,6.9179,6.9179,True,0.8378,0.0202,0.1982,0.718,0.4875,S3,Estabilidad,Moderada
2016-05,M03,Manufactura,4.7802,8.2,6.9677,-1.7705,7.5111,7.5111,True,0.8468,0.2727,0.1802,0.6634,0.5424,S3,Estabilidad,Moderada
2016-06,M03,Manufactura,4.9056,8.6,7.0,2.0666,7.2009,7.2009,True,0.8559,0.5354,0.1892,0.6543,0.6122,S2,Crecimiento,Moderada
2016-07,M03,Manufactura,3.2926,8.97,7.0,-3.2217,6.3008,6.3008,True,0.7928,0.2323,0.2432,0.6543,0.522,S3,Estabilidad,Moderada
2016-08,M03,Manufactura,3.9474,8.1,7.0,-0.6256,4.6116,4.6116,True,0.8288,0.3737,0.3964,0.6543,0.6024,S2,Crecimiento,Moderada
2016-09,M03,Manufactura,3.8328,7.27,7.0,2.3385,3.921,3.921,True,0.8198,0.5556,0.5225,0.6543,0.6695,S2,Crecimiento,Moderada
2016-10,M03,Manufactura,3.4485,6.48,7.0,-3.944,4.1023,4.1023,True,0.8108,0.1919,0.4955,0.6543,0.5695,S3,Estabilidad,Moderada
2016-11,M03,Manufactura,3.3488,5.96,7.0,-5.3386,4.8091,4.8091,True,0.8018,0.0909,0.3514,0.6543,0.5119,S3,Estabilidad,Moderada
2016-12,M03,Manufactura,3.2238,5.75,7.0,-1.2294,2.8083,2.8083,True,0.7838,0.3434,0.6577,0.6543,0.6291,S2,Crecimiento,Moderada
2017-01,M03,Manufactura,1.3314,5.47,7.0,-1.4335,2.1849,2.1849,True,0.5946,0.3333,0.7387,0.6543,0.5671,S3,Estabilidad,Moderada
2017-02,M03,Manufactura,-0.0356,5.18,7.0,-4.2431,1.0674,1.0674,True,0.2883,0.1717,0.8829,0.6543,0.433,S3,Estabilidad,Moderada
2017-03,M03,Manufactura,0.0867,4.69,7.0,9.6726,1.7785,1.7785,True,0.3063,0.8182,0.7748,0.6543,0.5802,S3,Estabilidad,Moderada
2017-04,M03,Manufactura,-1.0617,4.66,7.0,5.9423,1.6199,1.6199,True,0.2162,0.7172,0.7928,0.6543,0.5225,S3,Estabilidad,Moderada
2017-05,M03,Manufactura,-1.3815,4.37,7.0,1.0866,1.3294,1.3294,True,0.1802,0.4848,0.8559,0.6543,0.4626,S3,Estabilidad,Moderada
2017-06,M03,Manufactura,-1.6245,3.99,7.0,2.3129,0.8123,0.8123,True,0.1441,0.5455,0.9459,0.6543,0.4813,S3,Estabilidad,Moderada
2017-07,M03,Manufactura,-0.8822,3.4,7.0,-4.3993,1.0015,1.0015,True,0.2432,0.1515,0.9009,0.6543,0.4135,S3,Estabilidad,Moderada
2017-08,M03,Manufactura,-1.355,3.87,7.0,-4.8643,0.9089,0.9089,True,0.1982,0.1111,0.9279,0.6543,0.3908,S4,Decrecimiento,Media
2017-09,M03,Manufactura,-1.5583,3.97,7.0,-2.249,1.2274,1.2274,True,0.1622,0.2525,0.8649,0.6543,0.3991,S4,Decrecimiento,Media
2017-10,M03,Manufactura,-1.674,4.05,6.871,-0.179,1.5198,1.5198,True,0.1261,0.3939,0.8018,0.6725,0.4102,S3,Estabilidad,Moderada
2017-11,M03,Manufactura,-1.6551,4.12,5.0,-2.0342,0.6748,0.6748,True,0.1351,0.2626,0.955,0.9727,0.4566,S3,Estabilidad,Moderada
2017-12,M03,Manufactura,-1.8164,4.09,5.0,1.4902,1.3658,1.3658,True,0.1081,0.5152,0.8288,0.9727,0.4837,S3,Estabilidad,Moderada
2018-01,M03,Manufactura,-1.7712,3.68,5.0,0.0385,0.8571,0.8571,True,0.1171,0.4141,0.9369,0.9727,0.4837,S3,Estabilidad,Moderada
2018-02,M03,Manufactura,-1.3643,3.37,5.0,4.249,1.4172,1.4172,True,0.1892,0.6364,0.8198,0.9727,0.5446,S3,Estabilidad,Moderada
2018-03,M03,Manufactura,-0.8341,3.14,5.0,-6.4103,1.1079,1.1079,True,0.2523,0.0505,0.8739,0.9727,0.4342,S3,Estabilidad,Moderada
2018-04,M03,Manufactura,0.2655,3.13,5.0,-4.5212,1.4854,1.4854,True,0.3333,0.1313,0.8108,0.9727,0.4742,S3,Estabilidad,Moderada
2018-05,M03,Manufactura,0.7721,3.16,5.0,0.1488,2.3616,2.3616,True,0.4144,0.4444,0.7117,0.9727,0.5651,S3,Estabilidad,Moderada
2018-06,M03,Manufactura,0.7247,3.2,5.0,-2.5283,2.6254,2.6254,True,0.4054,0.2424,0.6847,0.9727,0.5056,S3,Estabilidad,Moderada
2018-07,M03,Manufactura,0.9972,3.12,5.0,5.8786,2.0914,2.0914,True,0.4775,0.7071,0.7658,0.9727,0.6668,S2,Crecimiento,Moderada
2018-08,M03,Manufactura,1.1973,3.1,5.0,10.285,2.1348,2.1348,True,0.5495,0.8687,0.7568,0.9727,0.7342,S2,Crecimiento,Moderada
2018-09,M03,Manufactura,1.1662,3.23,5.0,0.0631,2.6136,2.6136,True,0.5315,0.4242,0.6937,0.9727,0.6033,S2,Crecimiento,Moderada
2018-10,M03,Manufactura,1.4987,3.33,5.0,3.2301,2.9494,2.9494,True,0.6486,0.596,0.6216,0.9727,0.6787,S2,Crecimiento,Moderada
2018-11,M03,Manufactura,1.6634,3.27,5.0,3.7088,3.2797,3.2797,True,0.6577,0.6061,0.5766,0.9727,0.6758,S2,Crecimiento,Moderada
2018-12,M03,Manufactura,1.4753,3.18,5.0,1.0823,2.8107,2.8107,True,0.6396,0.4747,0.6486,0.9727,0.6501,S2,Crecimiento,Moderada
2019-01,M03,Manufactura,2.06,3.15,5.0,-0.7369,3.1935,3.1935,True,0.7117,0.3636,0.6036,0.9727,0.6422,S2,Crecimiento,Moderada
2019-02,M03,Manufactura,2.0881,3.01,5.0,-4.3212,2.9996,2.9996,True,0.7297,0.1616,0.6126,0.9727,0.6007,S2,Crecimiento,Moderada
2019-03,M03,Manufactura,0.7,3.21,5.0,8.1754,3.2071,3.2071,True,0.3964,0.7677,0.5946,0.9727,0.6153,S2,Crecimiento,Moderada
2019-04,M03,Manufactura,1.0549,3.25,5.0,-1.7696,3.9625,3.9625,True,0.4955,0.2828,0.5135,0.9727,0.5175,S3,Estabilidad,Moderada
2019-05,M03,Manufactura,1.3609,3.31,5.0,-1.6396,4.0396,4.0396,True,0.6126,0.303,0.5045,0.9727,0.5676,S3,Estabilidad,Moderada
2019-06,M03,Manufactura,0.9293,3.43,5.0,-1.6319,3.3874,3.3874,True,0.4685,0.3131,0.5676,0.9727,0.5251,S3,Estabilidad,Moderada
2019-07,M03,Manufactura,1.2263,3.79,5.0,0.3601,4.8035,4.8035,True,0.5766,0.4545,0.3604,0.9727,0.5623,S3,Estabilidad,Moderada
2019-08,M03,Manufactura,1.1354,3.75,5.0,-11.9827,5.8118,5.8118,True,0.5225,0.0,0.2613,0.9727,0.4072,S3,Estabilidad,Moderada
2019-09,M03,Manufactura,1.1017,3.82,5.0,-3.7475,5.5142,5.5142,True,0.5045,0.202,0.2793,0.9727,0.4541,S3,Estabilidad,Moderada
2019-10,M03,Manufactura,1.1663,3.86,5.0,-3.2723,5.4249,5.4249,True,0.5405,0.2222,0.2973,0.9727,0.4771,S3,Estabilidad,Moderada
2019-11,M03,Manufactura,0.9021,3.84,5.0,-4.6632,4.7071,4.7071,True,0.4595,0.1212,0.3784,0.9727,0.4357,S3,Estabilidad,Moderada
2019-12,M03,Manufactura,1.2014,3.8,5.0,-6.4821,5.112,5.112,True,0.5586,0.0303,0.3243,0.9727,0.4418,S3,Estabilidad,Moderada
2020-01,M03,Manufactura,3.3455,3.62,5.0,6.5488,5.2965,5.2965,True,0.8018,0.7475,0.3153,0.9727,0.7166,S2,Crecimiento,Moderada
2020-02,M03,Manufactura,2.4007,3.72,5.0,-0.3788,5.3059,5.3059,True,0.7568,0.3939,0.3153,0.9727,0.6102,S2,Crecimiento,Moderada
